age,income,score,height,weight,education,comments,is_active,has_subscription,category_A,category_B,category_C,category_D,category_nan,city_Chicago,city_Houston,city_Los Angeles,city_New York,city_Phoenix,city_nan,registration_date_year,registration_date_month,registration_date_weekday,last_activity_year,last_activity_month,last_activity_weekday,description_tfidf_0,description_tfidf_1,description_tfidf_2,description_tfidf_3,description_tfidf_4,description_tfidf_5,description_tfidf_6,description_tfidf_7,description_tfidf_8,description_tfidf_9,description_tfidf_10,description_tfidf_11,description_tfidf_12,description_tfidf_13,description_tfidf_14,description_tfidf_15,description_tfidf_16,description_tfidf_17,description_tfidf_18,description_tfidf_19,description_tfidf_20,description_tfidf_21,description_tfidf_22,description_tfidf_23,description_tfidf_24,description_tfidf_25,description_tfidf_26,description_tfidf_27,description_tfidf_28,description_tfidf_29,description_tfidf_30,description_tfidf_31,description_tfidf_32,description_tfidf_33,description_tfidf_34,description_tfidf_35,description_tfidf_36,description_tfidf_37,description_tfidf_38,description_tfidf_39,description_tfidf_40,description_tfidf_41,description_tfidf_42,description_tfidf_43,description_tfidf_44,description_tfidf_45,description_tfidf_46,description_tfidf_47,description_tfidf_48,description_tfidf_49
-0.45161290322580644,27.041323029251622,0.7111666705422207,154.90307240746446,93.09611144013816,,Comment 10: Some feedback about the product or service,True,False,True,False,False,False,False,False,False,True,False,False,False,2025,1,4,2025,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.3225806451612903,0.36088122915682264,-0.8151354240864885,171.21146901849897,86.58857478875909,High School,Comment 11: Some feedback about the product or service,True,False,False,True,False,False,False,False,False,False,True,False,False,2024,8,4,2025,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.7096774193548387,11.252957334009528,0.9190889174052407,178.23228878346822,103.39028328650036,High School,Comment 12: Some feedback about the product or service,True,False,False,False,False,True,False,True,False,False,False,False,False,2024,8,0,2025,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.7096774193548387,,-0.15181019067451867,169.19448108180777,70.16386728360332,Master,Comment 13: Some feedback about the product or service,True,False,False,True,False,False,False,False,True,False,False,False,False,2024,8,3,2025,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.2903225806451613,,-0.9288323455526368,164.9434364006256,69.15205174930479,PhD,Comment 14: Some feedback about the product or service,True,False,True,False,False,False,False,False,False,True,False,False,False,2025,2,3,2025,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
0.6451612903225806,-0.5202138092503711,-0.9481064326125963,164.27413336153683,64.25921811762164,Bachelor,Comment 15: Some feedback about the product or service,True,False,False,True,False,False,False,True,False,False,False,False,False,2025,6,2,2025,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
0.0967741935483871,-0.6606430269550934,0.44343867674065757,175.3514143545532,60.12564638111169,Master,Comment 16: Some feedback about the product or service,False,True,True,False,False,False,False,True,False,False,False,False,False,2024,8,3,2025,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
0.22580645161290322,-0.7224629064680244,0.2721510681311505,177.59387939309158,64.11355668313277,High School,Comment 17: Some feedback about the product or service,True,False,False,True,False,False,False,True,False,False,False,False,False,2025,1,5,2025,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.2903225806451613,,0.5533248654373655,183.6121011532112,73.26194998486044,Bachelor,Comment 18: Some feedback about the product or service,False,True,False,True,False,False,False,False,False,False,True,False,False,2025,1,6,2025,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.967741935483871,,-0.8157758898339345,160.05000106789643,57.34148819631847,,Comment 19: Some feedback about the product or service,True,True,False,False,True,False,False,False,False,False,False,True,False,2024,8,4,2025,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.3548387096774194,-2.5137726703402743,-0.9529224749372595,175.25977558417617,44.96065979689025,Bachelor,Comment 20: Some feedback about the product or service,True,False,False,False,False,True,False,True,False,False,False,False,False,2025,1,3,2025,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
0.6451612903225806,-0.25173186528792674,-0.02348712044068058,168.78296045582132,72.39814951021266,Master,Comment 21: Some feedback about the product or service,True,True,True,False,False,False,False,False,True,False,False,False,False,2025,4,2,2025,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-1.0,-0.42766120302079774,-0.2612140941582988,169.0776579536672,57.00706601959852,Bachelor,Comment 22: Some feedback about the product or service,False,False,False,True,False,False,False,False,False,True,False,False,False,2025,6,1,2025,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.2903225806451613,0.5664943613783696,-0.11511711111386039,174.01825854034,21.408434125898964,Master,Comment 23: Some feedback about the product or service,True,False,False,False,False,True,False,False,True,False,False,False,False,2025,3,0,2025,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
0.3548387096774194,,0.9255990498361382,174.07656253624947,78.28851085985517,High School,Comment 24: Some feedback about the product or service,True,False,False,False,True,False,False,False,False,False,True,False,False,2025,2,0,2025,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.0967741935483871,1.726745520272533,0.8846526472771744,175.28768105791573,53.37911442824458,Bachelor,Comment 25: Some feedback about the product or service,False,False,False,True,False,False,False,False,False,False,True,False,False,2024,11,6,2025,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
0.16129032258064516,0.9216438927702764,0.8287802958887431,159.4252880780419,79.92684182036102,PhD,Comment 26: Some feedback about the product or service,True,True,False,False,False,True,False,False,True,False,False,False,False,2024,10,0,2025,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-1.0,-0.3374574937507175,0.5173901913610196,162.5018859283354,79.56772159773972,PhD,Comment 27: Some feedback about the product or service,False,False,True,False,False,False,False,False,False,False,False,True,False,2024,8,6,2025,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
0.8709677419354839,0.7474613060397601,-0.325573637184453,184.85868275517683,74.25385017284249,High School,Comment 28: Some feedback about the product or service,True,True,False,False,False,True,False,False,False,False,True,False,False,2025,5,3,2025,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.3870967741935484,0.30743473747181443,-0.2130028048600548,167.7942753251916,107.45226760534744,Bachelor,Comment 29: Some feedback about the product or service,False,False,True,False,False,False,False,False,False,False,True,False,False,2025,2,4,2025,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
0.0,0.10183957799054681,0.05714782905785812,173.06014398017896,67.92922225041434,PhD,Comment 30: Some feedback about the product or service,False,False,False,True,False,False,False,False,True,False,False,False,False,2024,8,1,2025,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.6774193548387096,0.5029488115275678,0.6091369525240654,180.54666312043184,65.71540648752118,Master,Comment 31: Some feedback about the product or service,True,True,False,False,True,False,False,False,False,False,True,False,False,2024,11,2,2025,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
0.8064516129032258,-0.02458113810017218,-0.8878003481893505,174.63443072360818,80.25508632125376,Bachelor,Comment 32: Some feedback about the product or service,True,False,True,False,False,False,False,False,False,False,False,True,False,2024,8,2,2025,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.3548387096774194,0.10669173367061835,-0.18909737582187625,175.4652263097204,69.1682895682931,Bachelor,Comment 33: Some feedback about the product or service,True,False,False,True,False,False,False,False,False,False,False,True,False,2024,7,4,2025,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
0.9032258064516129,0.5175364138129563,-0.8604781254497168,178.94577679243756,87.40740306091014,PhD,Comment 34: Some feedback about the product or service,False,False,True,False,False,False,False,False,False,False,False,True,False,2025,1,0,2025,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
0.3548387096774194,1.3836909778780395,-0.011543603208642535,148.83336239103,50.96791138636716,Master,Comment 35: Some feedback about the product or service,True,False,False,False,False,True,False,False,False,True,False,False,False,2025,5,3,2025,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.25806451612903225,0.11433343826788256,0.7434730786827154,165.10049844839466,51.2173832880349,Master,Comment 36: Some feedback about the product or service,True,True,False,False,True,False,False,False,False,False,False,True,False,2025,2,3,2025,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
0.5161290322580645,-0.38247854787396646,0.5147222834739619,174.6860579649959,81.48714236989326,Master,Comment 37: Some feedback about the product or service,True,False,False,False,True,False,False,False,False,False,False,True,False,2024,9,6,2025,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
-0.1935483870967742,-1.4926968082605503,-0.5751195263252022,183.87644307057656,52.52783590992095,Bachelor,Comment 38: Some feedback about the product or service,True,False,False,True,False,False,False,False,False,True,False,False,False,2025,6,5,2025,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
